12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?19,12420.0,Name Expr timeout 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?20,12420.0,Simple Name timeout 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?21,12420.0,Name Expr bufferCapacity 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?22,12420.0,Simple Name bufferCapacity 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?23,12420.0,Class Or Interface Type String 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?24,12420.0,Class Or Interface Type String 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?25,12420.0,Primitive Type int 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?26,12420.0,Primitive Type int 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?27,12420.0,Primitive Type int 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?28,12420.0,ReturnStmt
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?29,12420.0,Method Call Expr 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?30,12420.0,Name Expr factory 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?31,12420.0,Simple Name getLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?0,12420.0,Method Declaration 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?1,12420.0,PUBLIC
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?2,12420.0,STATIC
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?3,12420.0,SYNCHRONIZED
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?4,12420.0,Class Or Interface Type FluentLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?5,12420.0,Simple Name getLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?6,12420.0,Parameter String tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?7,12420.0,Parameter String host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?8,12420.0,Parameter int port 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?9,12420.0,Parameter int timeout 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?10,12420.0,Parameter int bufferCapacity 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?11,12420.0,Parameter Reconnector reconnector 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?12,12420.0,Block Stmt 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?13,12420.0,Return Stmt 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?14,12420.0,Name Expr tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?15,12420.0,Simple Name tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?16,12420.0,Name Expr host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?17,12420.0,Simple Name host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?18,12420.0,Name Expr port 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int-Reconnector?19,12420.0,Simple Name port 
